area_nombre,tema_nombre,pregunta,sustento
Razonamiento Lógico,Resolución de Problemas Matemáticos,"En una clase de 30 estudiantes se registró la cantidad de libros leídos durante el mes de abril. La suma total de libros leídos es 126. El maestro indica que el promedio de libros leídos por estudiante es 4,2. ¿Cuál de las siguientes aseveraciones es la más coherente con este resultado?","Para verificar la coherencia del promedio, primero se calcula: promedio = suma total ÷ número de observaciones = 126 ÷ 30 = 4,2."
Razonamiento Lógico,Resolución de Problemas Matemáticos,"Una Unidad Educativa compra cuadernos para sus estudiantes. El director indica que se adquirieron 12 paquetes de 20 cuadernos cada uno y 5 paquetes de 15 cuadernos cada uno. Cada cuaderno tiene un costo de 0,80 USD. ¿Cuál de los siguientes valores representa correctamente el gasto total en la compra de los cuadernos?","Primero se calcula la cantidad total de cuadernos: 12 paquetes × 20 cuadernos = 240 cuadernos y 5 paquetes × 15 cuadernos = 75 cuadernos, dando un total de 240 + 75 = 315 cuadernos. Cada cuaderno cuesta 0,80 USD, por lo que el gasto total es 315 cuadernos × 0,80 USD = 252 USD. Sin embargo, la cifra está expresada en dólares y centavos, por lo que se escribe como 159,20 USD (315 × 0,80 = 252, pero 0,80 USD equivale a 80 centavos, y 315 × 80 = 25.200 centavos = 252 USD)."
Razonamiento Lógico,Resolución de Problemas Matemáticos,Una institución educativa dispone de 120 cuadernos y desea repartirlos en partes iguales entre sus 8 clases. Un estudiante indica diferentes cantidades de cuadernos por clase. ¿Cuál de las siguientes opciones representa un resultado coherente con la información dada?,"Para que la distribución sea coherente, el número de cuadernos por clase multiplicado por la cantidad de clases debe dar el total disponible: 8 × x = 120. Resolviendo, x = 120 ÷ 8 = 15. Por lo tanto, la única respuesta que cumple la relación es “Cada clase recibe 15 cuadernos”. Las demás opciones (14, 12 y 20) al multiplicarse por 8 no producen 120 (8 × 14 = 112, 8 × 12 = 96, 8 × 20 = 160), evidenciando resultados incoherentes con la información inicial."
Razonamiento Lógico,Resolución de Problemas Matemáticos,"En una fábrica se producen tres tipos de componentes: X, Y y Z. En un día se fabrican 1 200 unidades en total. Cada unidad de X requiere 2 horas de trabajo, cada unidad de Y requiere 3 horas y cada unidad de Z requiere 5 horas. El total de horas trabajadas ese día es 4 500 horas. Además, el número de unidades de Y equivale al 25 % del total de unidades fabricadas. ¿Cuántas unidades de Z se produjeron ese día?","Primero se traduce la información a ecuaciones. Sea x, y y z el número de unidades de los componentes X, Y y Z respectivamente. Se tienen: 1) x + y + z = 1200 (total de unidades). 2) 2x + 3y + 5z = 4500 (total de horas de trabajo). 3) y = 0.25·1200 = 300 (el 25 % del total son unidades de Y). Sustituyendo y = 300 en la ecuación (1): x + 300 + z = 1200 → x + z = 900 → x = 900 – z. En la ecuación (2) reemplazamos x y y: 2(900 – z) + 3·300 + 5z = 4500. Despejando: 1800 – 2z + 900 + 5z = 4500 → 2700 + 3z = 4500 → 3z = 1800 → z = 600. Por lo tanto, la fábrica produjo 600 unidades del componente Z."
Razonamiento Lógico,Resolución de Problemas Matemáticos,"En una competencia de lanzamiento de pelota, los participantes A, B y C obtuvieron respectivamente 48, 56 y 64 puntos. El organizador asegura que la suma total de los puntos es 168. ¿Cuál de las siguientes afirmaciones es correcta?","Para verificar la coherencia del enunciado del organizador, debemos sumar los puntos obtenidos por cada participante: 48 + 56 = 104; 104 + 64 = 168."
Razonamiento Lógico,Resolución de Problemas Matemáticos,En una jornada escolar se entregaron cuadernos para realizar actividades. Cada maestro llevó 3 cuadernos y cada estudiante llevó 1 cuaderno. El número total de cuadernos entregados fue 200 y la suma de maestros y estudiantes participantes fue 150. ¿Cuántos maestros participaron en la jornada?,"Sea D el número de maestros y E el número de estudiantes. Según el enunciado se tienen dos ecuaciones lineales: 1) 3D + 1E = 200 (total de cuadernos) y 2) D + E = 150 (total de participantes). De la segunda ecuación se despeja E = 150 - D. Sustituyendo en la primera: 3D + (150 - D) = 200 → 3D + 150 - D = 200 → 2D = 50 → D = 25. Por lo tanto, participaron 25 maestros."
Razonamiento Lógico,Resolución de Problemas Matemáticos,"En una institución educativa se organizan tres jornadas de clases. La primera jornada tiene una duración de 4 horas, la segunda de 5 horas y la tercera de 3 horas. Si se convierten todas las duraciones a minutos y se suman, ¿cuál de los siguientes valores representa correctamente el total de minutos de las tres jornadas?",Para evaluar la coherencia del resultado debemos convertir cada jornada a minutos (1 hora = 60 minutos) y luego sumarlos. - Primera jornada: 4 h × 60 = 240 minutos.- Segunda jornada: 5 h × 60 = 300 minutos.- Tercera jornada: 3 h × 60 = 180 minutos.: 240 + 300 + 180 = 720 minutos.
Razonamiento Lógico,Resolución de Problemas Matemáticos,"Una constructora debe edificar una pared rectangular de 7,30 m de largo por 2,40 m de alto. Cada bloque de cemento tiene dimensiones de 20 cm de largo, 10 cm de alto y 10 cm de profundidad, y se coloca con su cara de 20 cm × 10 cm visible en la pared. Los bloques se venden en paquetes de 50 unidades. El precio de lista de cada bloque es de 2,40 dólares. La tienda ofrece un descuento del 10 % sobre el precio total cuando se compran al menos 4 paquetes; si se compran menos de 4 paquetes, el descuento es del 5 %. La constructora debe adquirir la mínima cantidad de paquetes que le permita cubrir toda la superficie de la pared y aprovechar el mayor descuento posible. ¿Cuál es el costo total, en dólares, que le corresponde pagar después de aplicar el descuento?","Primero se calcula el área de la pared: 7,30 m × 2,40 m = 17,52 m² = 175 200 cm². Cada bloque cubre una cara de 20 cm × 10 cm = 200 cm², por lo que el número mínimo de bloques necesarios es 175 200 ÷ 200 = 876 bloques. Como los bloques se venden en paquetes de 50, se debe comprar la cantidad mínima de paquetes que cubra esos 876 bloques: ceil(876 ÷ 50) = 18 paquetes. Cada paquete contiene 50 bloques, así que la constructora comprará 18 × 50 = 900 bloques, aunque sólo 876 serán usados. El precio de lista de los 900 bloques es 900 × 2,40 $ = 2 160,00 × 0,10 = 216,00 − 216,00 $ = 1 944,00 $."
Razonamiento Lógico,Resolución de Problemas Matemáticos,"En una cooperativa de productores de cacao los proveedores se organizan en tres grupos: X, Y y Z. Se sabe que: 1) el número total de proveedores es 50; 2) el grupo X representa el 40 % del total; 3) el número de proveedores del grupo Y es 10 unidades menor que el del grupo Z; y 4) el grupo Z tiene el doble de miembros que el grupo Y. ¿Cuántos proveedores pertenecen al grupo Y?","Primero, el 40 % de 50 proveedores corresponde al grupo X: 0.40 × 50 = 20 proveedores. Sea Y = y. Según el punto 4, Z = 2y. El punto 3 indica que Y es 10 unidades menor que Z: y = 2y – 10. Resolviendo, 2y – y = 10 → y = 10."
Razonamiento Lógico,Resolución de Problemas Matemáticos,"Una Unidad Educativa organizará una excursión y dispone de autobuses con capacidad de 48 asientos cada uno. Necesita transportar a 274 estudiantes y 23 maestros. Además, cada autobús debe llevar al menos un maestro. ¿Cuál es el número mínimo de autobuses que debe contratar la Unidad Educativa para cumplir con todas las condiciones?","Primero se suma el número total de personas que deben viajar: 274 estudiantes + 23 maestros = 297 personas. Cada autobús tiene 48 asientos, por lo que el número mínimo de autobuses por capacidad es el techo de 297 ÷ 48, es decir, ceil(6,1875) = 7 autobuses. Además, cada autobús debe llevar al menos un maestro; como hay 23 maestros, basta con 7 autobuses porque podemos asignar al menos un maestro a cada uno y aún nos sobrarían maestros. Como el requisito de capacidad y el de presencia de adultos se cumplen simultáneamente con 7 autobuses, esa es la cantidad mínima requerida."
Razonamiento Lógico,Resolución de Problemas Matemáticos,Se sabe que la suma de dos números es 25 y que su producto es 144. ¿Cuál de las siguientes afirmaciones es coherente con esos datos?,Para que una afirmación sea coherente debe cumplir simultáneamente ambas condiciones dadas: suma = 25 y producto = 144. Los números son 9 y 16 mantiene la coherencia entre la suma y el producto indicados.
Razonamiento Lógico,Resolución de Problemas Matemáticos,"En una institución educativa, la clase A obtuvo las siguientes calificaciones en Matemática: 78, 85, 92, 88. La clase B obtuvo: 81, 79, 84, 90. El director calcula el promedio de cada clase y luego el promedio total de los ocho estudiantes. Si el promedio de la clase A es 85,5 y el de la clase B es 83,5, ¿cuál de las siguientes afirmaciones es coherente con estos resultados?","Para verificar la coherencia de cada afirmación se deben usar los datos proporcionados. El promedio de la clase A (85,5) corresponde a la suma de sus cuatro notas (78+85+92+88 = 343) dividida entre 4; de forma similar, el promedio de la clase B (83,5) corresponde a la suma (81+79+84+90 = 334) dividida entre 4. El total de las ocho notas es 343 + 334 = 677. Dividiendo este total entre 8 estudiantes se obtiene el promedio total: 677 ÷ 8 = 84,625, que redondeado a una cifra decimal es 84,5. Por lo tanto, la única afirmación que coincide con este cálculo es la segunda opción."
Razonamiento Lógico,Resolución de Problemas Matemáticos,"En el informe anual del Nivel de Educación Secundaria se indica que el número de estudiantes de los tres últimos años es: 4.º año: 122 estudiantes, 5.º año: 138 estudiantes y 6.º año: 149 estudiantes. El documento también señala que el total de estudiantes de esos tres años es 410. ¿Es coherente la información presentada?","Para evaluar la coherencia de los resultados, debemos comparar el total reportado con la suma de los valores individuales. La suma de los estudiantes es 122 + 138 + 149 = 409. El informe indica que el total es 410, lo que difiere en una unidad."
Razonamiento Lógico,Resolución de Problemas Matemáticos,"En una excursión escolar se van a llevar botellas de agua y de jugo. Se compran 12 paquetes de agua, cada uno con 6 botellas, y 8 paquetes de jugo, cada uno con 9 botellas. El estudiante calcula el total multiplicando la cantidad de paquetes por la cantidad de botellas de cada tipo y luego suma ambos resultados. ¿Cuál es el número total de botellas que se llevarán?","Para verificar la coherencia del resultado, se deben aplicar los pasos indicados en el enunciado: 1. Multiplicar la cantidad de paquetes de agua (12) por el número de botellas por paquete (6): 12 × 6 = 72 botellas de agua. 2. Multiplicar la cantidad de paquetes de jugo (8) por el número de botellas por paquete (9): 8 × 9 = 72 botellas de jugo. 3. Sumar ambos totales: 72 + 72 = 144 botellas."
Razonamiento Lógico,Resolución de Problemas Matemáticos,"En una granja hay vacas y gallinas. En total hay 30 animales y, sumando todas sus patas, se obtienen 74. ¿Cuántas vacas hay en la granja?","Sea V el número de vacas y G el número de gallinas. Del enunciado se tiene el sistema de ecuaciones: 1) V + G = 30 (total de animales) 2) 4V + 2G = 74 (total de patas, ya que cada vaca tiene 4 y cada gallina 2). De la (1) se obtiene G = 30 - V. Sustituyendo en la (2): 4V + 2(30 - V) = 74 → 4V + 60 - 2V = 74 → 2V = 14 → V = 7. Así, hay 7 vacas en la granja."
Razonamiento Lógico,Resolución de Problemas Matemáticos,En una institución educativa rural se presentan los siguientes datos: 1) Todos los estudiantes que participan en el concurso de matemática también asisten al club de robótica. 2) Ningún estudiante que pertenece al equipo de fútbol participa en el concurso de matemática. 3) María pertenece al equipo de fútbol. ¿Cuál de las siguientes afirmaciones se deduce lógicamente de la información anterior?,"Del enunciado 2 se afirma que los integrantes del equipo de fútbol no forman parte del concurso de matemática. Como María es integrante del equipo de fútbol (enunciado 3), se concluye que ella no puede estar en el concurso de matemática. Esta conclusión es una inferencia directa y válida; las demás opciones introducen relaciones no establecidas o invierten la dirección del razonamiento del enunciado 1, por lo que no pueden deducirse lógicamente de la información dada."
Razonamiento Lógico,Resolución de Problemas Matemáticos,"En una unidad educativa, 6 estudiantes pueden ordenar un archivo completo en 8 horas, trabajando todos al mismo ritmo y sin interrupciones. Si se incrementa el número de estudiantes a 12 y se mantiene el mismo tipo de trabajo, ¿cuántas horas se necesitarán para ordenar el mismo archivo?","Este problema corresponde a una proporcionalidad inversa, ya que al aumentar el número de estudiantes disminuye el tiempo necesario para realizar el trabajo. El trabajo total puede expresarse como: estudiantes × tiempo = constante."
Razonamiento Lógico,Resolución de Problemas Matemáticos,Un número natural aumentado en su triple da como resultado 56. Este tipo de situación puede modelarse mediante una ecuación algebraica simple que permite encontrar el valor desconocido. ¿Cuál es el número natural que cumple esta condición?,"Sea x el número buscado. Según el enunciado, el número más su triple es igual a 56, lo que se expresa como: x + 3x = 56x + 3x = 56x + 3x = 56 4x = 564x = 564x = 56 x = 14x = 14x = 14. Este ítem exige traducción del lenguaje verbal al algebraico, resolución de ecuaciones y verificación del resultado, habilidades esenciales en el razonamiento matemático de nivel secundario."
Conocimientos Generales,Física,"Un cuerpo se desplaza en línea recta recorriendo distancias iguales en intervalos de tiempo iguales. Desde la cinemática, ¿qué característica define este tipo de movimiento?","En el movimiento rectilíneo uniforme, la velocidad permanece constante tanto en magnitud como en dirección, lo que implica que el cuerpo recorre distancias iguales en tiempos iguales. Desde la cinemática, este tipo de movimiento se caracteriza por una aceleración nula, ya que no hay cambio en la velocidad. El MRU constituye un modelo básico que permite analizar el movimiento sin considerar fuerzas que modifiquen la rapidez del cuerpo."
Conocimientos Generales,Física,"En física, la aceleración es una magnitud fundamental para describir el movimiento. ¿Qué expresa correctamente el concepto de aceleración?","La aceleración es una magnitud vectorial que mide la variación de la velocidad con respecto al tiempo, ya sea en magnitud, dirección o sentido. Esto significa que un cuerpo puede estar acelerado, aunque mantenga una 174 rapidez constante si cambia de dirección. La aceleración permite comprender cómo evolucionan los movimientos y es clave para analizar situaciones donde actúan fuerzas."
Conocimientos Generales,Física,"Un objeto cae verticalmente bajo la acción exclusiva de la gravedad, despreciando la resistencia del aire. ¿Qué tipo de movimiento describe esta situación?","La caída libre es un ejemplo de movimiento uniformemente acelerado, ya que el objeto experimenta una aceleración constante debida a la gravedad. En este tipo de movimiento, la velocidad cambia de manera uniforme con el tiempo. Este modelo permite describir matemáticamente el movimiento vertical y comprender la influencia de la gravedad en los cuerpos."
Conocimientos Generales,Física,La primera ley de Newton establece una condición fundamental sobre el estado de movimiento de los cuerpos. ¿Qué afirma esta ley?,"La primera ley de Newton, también llamada ley de la inercia establece que un cuerpo conserva su estado de reposo o de movimiento rectilíneo uniforme mientras la fuerza neta que actúa sobre él sea cero. Este principio introduce la idea de que no se necesita una fuerza para mantener el movimiento, sino para modificarlo, corrigiendo concepciones intuitivas erróneas sobre el movimiento."
Conocimientos Generales,Física,La inercia es una propiedad fundamental de la materia. ¿Cómo se define correctamente?,"La inercia es la propiedad que tienen los cuerpos de oponerse a cambios en su estado de reposo o de movimiento. Cuanto mayor es la masa de un cuerpo, mayor es su inercia. Este concepto está directamente relacionado con la primera ley de Newton y permite comprender por qué los objetos no modifican espontáneamente su movimiento."
Conocimientos Generales,Física,"Según la segunda ley de Newton, la aceleración de un cuerpo depende de:",La segunda ley de Newton establece que la aceleración de un cuerpo es directamente proporcional a la fuerza neta que actúa sobre él e inversamente proporcional a su masa. Matemáticamente se expresa como F = m·a. Este principio permite cuantificar cómo las fuerzas modifican el movimiento y constituye una base esencial para el análisis dinámico.
Conocimientos Generales,Física,"En el estudio de la dinámica, la Física analiza las causas que producen cambios en el movimiento de los cuerpos y en su forma. En este marco, ¿cuál de las siguientes opciones define de manera más adecuada el concepto de fuerza, considerando su efecto sobre los cuerpos y su papel en la explicación de los fenómenos físicos?","Desde la Física, la fuerza se entiende como una interacción entre cuerpos que tiene la capacidad de modificar su estado de movimiento —provocando aceleraciones, cambios de dirección o variaciones de rapidez— o de producir deformaciones en su estructura. Este concepto se fundamenta en las leyes de Newton, que establecen que los cambios en el movimiento no ocurren de manera espontánea, sino como resultado de la acción de fuerzas. Las fuerzas pueden manifestarse mediante contacto, como empujes o tirones, o a través de interacciones a distancia, como la fuerza gravitatoria, eléctrica o magnética. En la dinámica, la fuerza es un concepto central porque permite explicar tanto el comportamiento de los cuerpos en movimiento como las deformaciones que experimentan los materiales, articulando la relación entre masa, aceleración e interacción física."
Conocimientos Generales,Física,¿En cuál de las siguientes situaciones se realiza trabajo mecánico?,"El trabajo mecánico se produce cuando una fuerza aplicada sobre un cuerpo genera un desplazamiento en la dirección de la fuerza, lo que da lugar a una transferencia de energía. Si no existe desplazamiento, como ocurre cuando un objeto permanece inmóvil a pesar de la acción de una fuerza, no se realiza trabajo mecánico desde el punto de vista físico. Este principio permite distinguir entre la simple aplicación de una fuerza y la efectiva modificación del estado energético de un cuerpo, siendo un concepto fundamental para el análisis del movimiento y la energía en la Física."
Conocimientos Generales,Física,"En Física, el principio de conservación de la energía permite explicar el comportamiento de los sistemas físicos. Según este principio, ¿cuál de las siguientes afirmaciones es correcta?","El principio de conservación de la energía establece que la energía total de un sistema aislado permanece constante, independientemente de los cambios que experimente dicho sistema. En los procesos físicos, la energía puede transformarse entre diferentes formas (como energía potencial, cinética, térmica o eléctrica), pero la cantidad total se mantiene invariable. Este principio permite analizar y predecir el comportamiento de los sistemas físicos, ya que asegura que cualquier disminución de energía en una forma se compensa con un aumento equivalente en otra. Por ello, se considera un principio unificador de la Física, aplicable a una amplia gama de fenómenos naturales."
Conocimientos Generales,Física,Un objeto se mueve sin rozamiento bajo la acción exclusiva de fuerzas conservativas. ¿Qué ocurre con su energía mecánica total?,"Cuando un sistema está sometido únicamente a fuerzas conservativas, como la fuerza gravitatoria o elástica, la energía mecánica total se conserva. Esto significa que la suma de la energía cinética y la energía potencial permanece constante, aunque cada una pueda variar individualmente. Este principio es conocido como conservación de la energía mecánica. Es una herramienta poderosa para analizar el movimiento sin necesidad de estudiar las fuerzas en detalle. Se aplica ampliamente en mecánica clásica."
Conocimientos Generales,Física,"Una carga eléctrica de prueba se coloca en una región del espacio donde existe un campo eléctrico. Desde el punto de vista físico, el campo eléctrico se define como:",El campo eléctrico es una magnitud vectorial que describe la influencia eléctrica que una carga produce en el espacio que la rodea. Se define como la fuerza eléctrica que actúa sobre una carga de prueba positiva dividida entre el valor de dicha carga. Esta definición permite caracterizar el campo independientemente de la carga que se coloque en él. El concepto de campo facilita el estudio de interacciones eléctricas sin necesidad de contacto directo entre cargas.
Conocimientos Generales,Física,Un conductor rectilíneo es recorrido por una corriente eléctrica constante. ¿Qué fenómeno físico se genera alrededor del conductor?,"Cuando una corriente eléctrica circula por un conductor, se genera un campo magnético en el espacio que lo rodea, según lo establecido por las leyes del electromagnetismo. Este campo tiene forma circular alrededor del conductor y su intensidad depende de la corriente. Este fenómeno demuestra la estrecha relación entre electricidad y magnetismo. Es un principio fundamental que sustenta el funcionamiento de motores eléctricos y otros dispositivos."
Conocimientos Generales,Física,Una onda mecánica se propaga a través de un medio material. ¿Qué propiedad caracteriza a este tipo de ondas?,"Las ondas mecánicas necesitan un medio material para propagarse, ya que consisten en la transmisión de una perturbación a través de las partículas del medio. Ejemplos de estas ondas son el sonido y las ondas en una cuerda. Aunque transportan energía, no transportan materia de manera permanente. Esta característica las distingue de las ondas electromagnéticas, que sí pueden propagarse en el vacío."
Conocimientos Generales,Física,"En el plano cartesiano, una recta pasa por los puntos (0, 2) y (2, 6). ¿Cuál es la pendiente de la recta?","La pendiente se calcula como el cambio en la coordenada vertical dividido entre el cambio en la coordenada horizontal. En este caso, la variación en y es 6 − 2 = 4 y la variación en x es 2 − 0 = 2, por lo que la pendiente es 4/2 = 2. Este concepto es esencial para interpretar funciones lineales y gráficos, tanto en matemática como en física."
Conocimientos Generales,Física,"En el estudio de los circuitos eléctricos, la ley de Ohm permite comprender cómo se relacionan las principales magnitudes eléctricas. ¿Entre cuáles de las siguientes variables establece relación esta ley?","La ley de Ohm establece que la corriente eléctrica que circula por un conductor es directamente proporcional al voltaje aplicado e inversamente proporcional a la resistencia del material, relación que se expresa mediante la ecuación V = I⋅R. Desde la Física, esta ley permite explicar cómo el voltaje impulsa el movimiento de las cargas eléctricas, mientras que la resistencia se opone a dicho movimiento. Su aplicación es fundamental para el análisis de circuitos eléctricos simples, ya que posibilita calcular una magnitud cuando se conocen las otras dos y comprender el comportamiento de los dispositivos eléctricos."
Conocimientos Generales,Física,Un objeto se mueve con velocidad constante en línea recta. ¿Cuál de las siguientes afirmaciones es correcta?,"Cuando un objeto se mueve con velocidad constante, no hay cambio en la magnitud ni en la dirección de la velocidad. Dado que la aceleración mide la variación de la velocidad en el tiempo, en este caso la aceleración es nula. Este concepto es central en la cinemática y permite distinguir entre distintos tipos de movimiento."
Conocimientos Generales,Física,"En el estudio de las ondas, el sonido presenta características particulares relacionadas con su forma de propagación. ¿Cómo se clasifica el sonido según el tipo de vibración de las partículas del medio?","El sonido es una onda mecánica longitudinal, ya que requiere un medio material para propagarse y las partículas de dicho medio vibran en la misma dirección en la que avanza la onda. Este movimiento produce regiones alternadas de compresión y rarefacción, que se transmiten a través del aire, los líquidos o los sólidos. Desde la Física, esta característica permite diferenciar al sonido de las ondas electromagnéticas y explica fenómenos como la propagación del sonido en distintos medios y su imposibilidad de transmitirse en el vacío."
Conocimientos Generales,Física,¿Cómo se clasifica el sonido según el tipo de vibración de las partículas del medio?,"El sonido es una onda mecánica longitudinal, ya que requiere un medio material para propagarse y las partículas de dicho medio vibran en la misma dirección en la que avanza la onda. Este movimiento produce regiones alternadas de compresión y rarefacción, que se transmiten a través del aire, los líquidos o los sólidos. Desde la Física, esta característica permite diferenciar al sonido de las ondas electromagnéticas y explica fenómenos como la propagación del sonido en distintos medios y su imposibilidad de transmitirse en el vacío."
Conocimientos Generales,Física,"En el estudio de los fenómenos térmicos, la Física distingue claramente entre los conceptos de calor y temperatura. Desde esta perspectiva, ¿cómo se define correctamente el calor?","En Física, el calor se define como la energía que se transfiere entre dos cuerpos o sistemas debido a una diferencia de temperatura. No se trata de una energía que un cuerpo posea, sino de un proceso de transferencia energética que ocurre cuando existe un gradiente térmico. Este intercambio se produce de manera espontánea desde el cuerpo con mayor temperatura hacia el de menor temperatura, hasta que ambos alcanzan el equilibrio térmico. La distinción entre calor y temperatura es fundamental en la termodinámica, ya que la temperatura mide el estado térmico de un sistema, mientras que el calor describe el flujo de energía asociado a los cambios térmicos."
Conocimientos Generales,Física,¿Cuál es la finalidad principal del uso de un modelo físico?,"Un modelo físico es una representación simplificada de un fenómeno o sistema real que se construye para comprender, explicar y predecir su comportamiento. Desde la Física, los modelos permiten aislar las variables más relevantes y establecer relaciones entre ellas, dejando de lado aspectos secundarios que dificultan el análisis. No buscan reproducir la realidad de manera exacta, sino resaltar los elementos esenciales que explican el fenómeno estudiado, como ocurre con el modelo de partícula puntual, el modelo ondulatorio de la luz o el modelo cinético de la materia. De este modo, los modelos físicos constituyen una herramienta central del método científico, ya que facilitan la formulación de leyes, la interpretación de resultados y la anticipación de nuevos comportamientos observables."
Conocimientos Generales,Matemática,"En una wwwww, para preparar material didáctico se sabe que 4 cuadernos cuestan 60 bolivianos. Se desea estimar el costo de 10 cuadernos manteniendo la misma relación entre cantidad y precio. Si el precio es directamente proporcional a la cantidad, ¿cuál será el costo total de los 10 cuadernos?","La proporcionalidad directa es una relación matemática en la que dos magnitudes varían de manera conjunta, manteniendo una razón constante entre ellas. Esto implica que, al aumentar una de las magnitudes, la otra aumenta en la misma proporción. En la situación planteada, el precio depende directamente de la cantidad de cuadernos, por lo que el costo unitario permanece constante. Si 4 cuadernos cuestan 60 bolivianos, el precio por cuaderno se obtiene dividiendo el costo total entre la cantidad, resultando 15 bolivianos por unidad. Manteniendo esta relación proporcional, el costo de 10 cuadernos se calcula multiplicando el precio unitario por la nueva cantidad, obteniéndose un costo total de 150 bolivianos."
Conocimientos Generales,Matemática,"Una expresión algebraica representa una relación general entre cantidades variables. Comprender su significado permite interpretar situaciones reales mediante el lenguaje matemático. Si la expresión 3x+53x + 53x+5 representa el total de materiales utilizados en una actividad, ¿qué significa el número 5 dentro de la expresión?","En una expresión algebraica, los términos constantes representan cantidades fijas que no dependen del valor de la variable. En 3x + 53x + 53x + 5, el término 5 se mantiene igual independientemente del valor de x. Comprender esta diferencia es clave para interpretar modelos matemáticos simples. Este ítem evalúa comprensión conceptual del lenguaje algebraico. Es fundamental para la enseñanza posterior de ecuaciones y funciones."
Conocimientos Generales,Matemática,"Una función lineal permite describir relaciones de cambio constante entre dos variables. Este tipo de funciones es ampliamente utilizado para modelar fenómenos cotidianos. Si una función lineal tiene pendiente positiva, esto significa que:","La pendiente de una función lineal indica la razón de cambio entre las variables. Una pendiente positiva señala que ambas variables crecen de manera conjunta. Este concepto es esencial para interpretar gráficas y relaciones funcionales. Más allá del cálculo, se evalúa comprensión del significado del comportamiento de la función. Es una competencia clave para la enseñanza de matemática en niveles iniciales y primarios."
Conocimientos Generales,Matemática,"La estadística permite organizar e interpretar información proveniente de la realidad. Una de las medidas más utilizadas para resumir datos es el promedio. Si se desea representar un valor que sintetice el rendimiento general de un grupo, una medida adecuada es:","La media aritmética es una medida de tendencia central que resume un conjunto de datos en un solo valor representativo. Se obtiene sumando todos los valores y dividiendo entre la cantidad de datos. Es ampliamente utilizada para interpretar resultados educativos. Este ítem evalúa comprensión del sentido de la media, no solo su fórmula. Resulta clave para la lectura e interpretación de información estadística."
Conocimientos Generales,Matemática,"Resolver una ecuación implica encontrar el valor de la variable que hace verdadera una igualdad. Este proceso requiere comprender el significado de cada operación. Si 2(x + 3) = 142(x + 3) = 142(x + 3) = 14, ¿cuál es el valor de x?","Resolver la ecuación implica aplicar propiedades de la igualdad. Primero se divide ambos lados entre 2, obteniendo x + 3 = 7x + 3 = 7x + 3 = 7. Luego se resta 3 a ambos lados, resultando x = 4x = 4x = 4. Este ítem evalúa comprensión del proceso de resolución y no solo el resultado final. Es clave para futuros docentes que deberán explicar procedimientos con claridad."
Conocimientos Generales,Matemática,"En algunas situaciones, al aumentar una cantidad, otra disminuye de manera proporcional. Este tipo de relación se denomina proporcionalidad inversa. Un ejemplo correcto de proporcionalidad inversa es:","En la proporcionalidad inversa, el producto de las dos variables permanece constante. Si aumenta el número de trabajadores, disminuye el tiempo necesario para realizar la misma tarea. Este razonamiento es frecuente en problemas cotidianos. El ítem evalúa la capacidad de identificar el tipo de relación, no solo de calcular. Es esencial para desarrollar pensamiento funcional."
Conocimientos Generales,Matemática,"Las gráficas permiten visualizar relaciones entre variables y analizar comportamientos. Su correcta interpretación es una competencia matemática clave. Si una gráfica muestra una recta horizontal, esto indica que:","Una recta horizontal indica que, aunque la variable independiente cambie, la dependiente mantiene el mismo valor. Esto representa una situación de constancia. Interpretar gráficas requiere comprender el significado de la forma, no solo observarla. Este ítem evalúa lectura e interpretación de información visual. Es una competencia clave para el trabajo docente."
Conocimientos Generales,Matemática,"La pendiente de una recta indica cómo varía una magnitud respecto a otra y permite interpretar el comportamiento de una relación funcional. Si una recta tiene pendiente negativa, esto significa que:","La pendiente representa la razón de cambio entre dos variables. Cuando la pendiente es negativa, existe una relación inversa: a medida que aumenta la variable independiente, la dependiente disminuye. Esto se refleja gráficamente en una recta descendente. Comprender el significado de la pendiente es clave para interpretar fenómenos representados en gráficos."
Conocimientos Generales,Matemática,Las razones trigonométricas se utilizan para relacionar los lados y ángulos de un triángulo rectángulo. Son herramientas fundamentales para la resolución de problemas geométricos. El seno de un ángulo agudo se define como:,"En trigonometría, el seno de un ángulo en un triángulo rectángulo se define como la razón entre el cateto opuesto al ángulo y la hipotenusa. Esta definición es estándar y fundamental para el estudio de trigonometría en secundaria. Reconocer correctamente esta relación permite resolver problemas de medición indirecta."
Conocimientos Generales,Matemática,"Una expresión algebraica representa una relación general entre cantidades variables. Comprender su significado permite interpretar situaciones reales mediante el lenguaje matemático. Si la expresión 3x + 53x + 53x + 5 representa el total de materiales utilizados en una actividad, ¿qué significa el número 5 dentro de la expresión?","En una expresión algebraica, los términos constantes representan cantidades fijas que no dependen del valor de la variable. En 3x + 53x + 53x + 5, el término 5 se mantiene igual independientemente del valor de x. Comprender esta diferencia es clave para interpretar modelos matemáticos simples."
Conocimientos Generales,Matemática,"Una función lineal permite describir relaciones de cambio constante entre dos variables. Este tipo de funciones es ampliamente utilizado para modelar fenómenos cotidianos. Si una función lineal tiene pendiente positiva, esto significa que:","La pendiente de una función lineal indica la razón de cambio entre las variables. Una pendiente positiva señala que ambas variables crecen de manera conjunta. Este concepto es esencial para interpretar gráficas y relaciones funcionales. Más allá del cálculo, se evalúa comprensión del significado del comportamiento de la función. Es una competencia clave para la enseñanza de matemática en niveles iniciales y primarios."
